;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.
2021-04-07;20210407;18.7;2.0;72;22;1019.9;1011.7;23.0;0.0;16.7;8.199999999999932;50;10.35;1015.8;47.0
2021-04-08;20210408;16.2;7.2;85;56;1022.1;1017.7;23.0;0.0;9.0;4.399999999999977;29;11.7;1019.9000000000001;70.5
2021-04-09;20210409;12.1;6.6;95;72;1018.3;1016.0;16.0;7.2;5.5;2.2999999999999545;23;9.35;1017.15;83.5
2021-04-10;20210410;15.8;6.4;92;56;1016.8;1009.8;31.0;0.2;9.4;7.0;36;11.100000000000001;1013.3;74.0
2021-04-11;20210411;14.0;6.0;97;64;1020.0;1010.2;29.0;6.0;8.0;9.799999999999955;33;10.0;1015.1;80.5
2021-04-12;20210412;15.7;1.1;85;31;1025.5;1020.1;24.0;0.0;14.6;5.399999999999977;54;8.4;1022.8;58.0
2021-04-13;20210413;12.0;6.0;95;41;1024.3;1019.7;13.0;1.8;6.0;4.599999999999909;54;9.0;1022.0;68.0
2021-04-14;20210414;19.2;7.6;92;46;1020.4;1013.3;29.0;5.4;11.6;7.100000000000023;46;13.399999999999999;1016.8499999999999;69.0
2021-04-15;20210415;16.1;8.9;90;51;1015.4;1012.6;24.0;0.6;7.200000000000001;2.7999999999999545;39;12.5;1014.0;70.5
2021-04-16;20210416;15.1;6.3;90;25;1018.5;1014.1;35.0;0.0;8.8;4.399999999999977;65;10.7;1016.3;57.5
2021-04-17;20210417;15.3;-0.7;70;28;1019.9;1016.3;37.0;0.0;16.0;3.6000000000000227;42;7.300000000000001;1018.0999999999999;49.0
2021-04-18;20210418;17.7;0.2;81;28;1022.0;1018.9;26.0;0.0;17.5;3.1000000000000227;53;8.95;1020.45;54.5
2021-04-19;20210419;18.6;4.6;84;34;1020.6;1013.9;31.0;0.0;14.000000000000002;6.7000000000000455;50;11.600000000000001;1017.25;59.0
2021-04-20;20210420;15.7;8.0;95;56;1015.1;1009.9;39.0;2.0;7.699999999999999;5.2000000000000455;39;11.85;1012.5;75.5
2021-04-21;20210421;14.9;5.2;96;56;1012.2;1009.2;26.0;4.2;9.7;3.0;40;10.05;1010.7;76.0
2021-04-22;20210422;12.9;7.4;97;80;1017.2;1010.8;15.0;13.0;5.5;6.400000000000091;17;10.15;1014.0;88.5
2021-04-23;20210423;14.6;8.3;93;63;1018.9;1016.5;19.0;0.0;6.299999999999999;2.3999999999999773;30;11.45;1017.7;78.0
2021-04-24;20210424;16.1;8.7;94;58;1017.8;1014.3;21.0;0.6;7.400000000000002;3.5;36;12.4;1016.05;76.0
2021-04-25;20210425;12.6;8.5;97;74;1015.4;1009.0;18.0;9.0;4.1;6.399999999999977;23;10.55;1012.2;85.5
2021-04-26;20210426;16.0;8.0;97;72;1010.7;1004.6;26.0;5.0;8.0;6.100000000000023;25;12.0;1007.6500000000001;84.5
2021-04-27;20210427;16.7;6.8;96;66;1006.2;1002.9;23.0;5.6;9.899999999999999;3.300000000000068;30;11.75;1004.55;81.0
2021-04-28;20210428;15.8;7.5;97;64;1006.5;1003.7;32.0;0.2;8.3;2.7999999999999545;33;11.65;1005.1;80.5
2021-04-29;20210429;16.2;8.4;97;55;1008.7;1005.0;44.0;2.6;7.799999999999999;3.7000000000000455;42;12.3;1006.85;76.0
2021-04-30;20210430;14.1;5.7;91;49;1010.0;1007.6;21.0;0.0;8.399999999999999;2.3999999999999773;42;9.9;1008.8;70.0
2021-05-01;20210501;14.0;3.9;93;36;1016.3;1009.7;32.0;0.2;10.1;6.599999999999909;57;8.95;1013.0;64.5
2021-05-02;20210502;15.4;5.4;81;40;1018.0;1015.7;24.0;0.0;10.0;2.2999999999999545;41;10.4;1016.85;60.5
2021-05-03;20210503;16.1;8.1;89;54;1020.4;1016.8;31.0;1.8;8.000000000000002;3.6000000000000227;35;12.100000000000001;1018.5999999999999;71.5
2021-05-04;20210504;19.4;4.3;94;40;1020.1;1014.6;24.0;0.0;15.099999999999998;5.5;54;11.85;1017.35;67.0
2021-05-05;20210505;22.7;9.9;63;30;1015.9;1012.7;24.0;0.0;12.799999999999999;3.199999999999932;33;16.3;1014.3;46.5
2021-05-06;20210506;24.2;8.7;77;21;1016.2;1012.5;31.0;0.0;15.5;3.7000000000000455;56;16.45;1014.35;49.0
2021-05-07;20210507;24.6;13.6;69;34;1017.1;1013.9;27.0;0.0;11.000000000000002;3.2000000000000455;35;19.1;1015.5;51.5
2021-05-08;20210508;25.6;11.2;71;25;1015.0;1007.0;37.0;0.0;14.400000000000002;8.0;46;18.4;1011.0;48.0
2021-05-09;20210509;18.6;8.3;95;39;1007.9;1001.6;53.0;10.2;10.3;6.2999999999999545;56;13.450000000000001;1004.75;67.0
2021-05-10;20210510;14.9;4.7;91;41;1011.7;1007.8;45.0;0.2;10.2;3.900000000000091;50;9.8;1009.75;66.0
2021-05-11;20210511;14.3;5.5;78;37;1020.3;1011.9;35.0;0.0;8.8;8.399999999999977;41;9.9;1016.0999999999999;57.5
2021-05-12;20210512;17.2;7.1;90;39;1019.9;1015.3;40.0;0.4;10.1;4.600000000000023;51;12.149999999999999;1017.5999999999999;64.5
2021-05-13;20210513;16.6;7.6;76;55;1018.1;1010.7;44.0;0.0;9.000000000000002;7.399999999999977;21;12.100000000000001;1014.4000000000001;65.5
2021-05-14;20210514;20.0;9.9;72;29;1017.2;1013.4;37.0;0.0;10.1;3.800000000000068;43;14.95;1015.3;50.5
2021-05-15;20210515;22.7;11.5;73;47;1016.2;1012.1;37.0;0.0;11.2;4.100000000000023;26;17.1;1014.1500000000001;60.0
2021-05-16;20210516;22.3;13.1;78;52;1013.6;1011.7;42.0;0.0;9.200000000000001;1.8999999999999773;26;17.7;1012.6500000000001;65.0
2021-05-17;20210517;23.8;11.6;67;25;1017.1;1013.4;45.0;0.0;12.200000000000001;3.7000000000000455;42;17.7;1015.25;46.0
2021-05-18;20210518;24.0;11.4;56;36;1017.6;1014.7;45.0;0.0;12.6;2.8999999999999773;20;17.7;1016.1500000000001;46.0
2021-05-19;20210519;23.6;10.2;77;15;1021.5;1017.1;34.0;0.0;13.400000000000002;4.399999999999977;62;16.9;1019.3;46.0
2021-05-20;20210520;25.3;8.8;62;29;1022.4;1016.6;21.0;0.0;16.5;5.7999999999999545;33;17.05;1019.5;45.5
2021-05-21;20210521;25.0;13.5;59;20;1016.9;1009.1;45.0;0.0;11.5;7.7999999999999545;39;19.25;1013.0;39.5
2021-05-22;20210522;19.6;11.8;64;25;1014.6;1009.2;42.0;0.0;7.800000000000001;5.399999999999977;39;15.700000000000001;1011.9000000000001;44.5
2021-05-23;20210523;15.8;9.7;82;38;1018.2;1014.0;29.0;0.0;6.100000000000001;4.2000000000000455;44;12.75;1016.1;60.0
2021-05-24;20210524;19.0;8.2;86;41;1021.3;1017.4;31.0;0.0;10.8;3.8999999999999773;45;13.6;1019.3499999999999;63.5
2021-05-25;20210525;23.3;8.8;73;31;1023.5;1017.8;26.0;0.0;14.5;5.7000000000000455;42;16.05;1020.65;52.0
2021-05-26;20210526;23.4;12.0;79;44;1019.4;1013.2;23.0;0.0;11.399999999999999;6.199999999999932;35;17.7;1016.3;61.5
2021-05-27;20210527;25.8;11.1;77;35;1016.3;1011.4;23.0;0.0;14.700000000000001;4.899999999999977;42;18.45;1013.8499999999999;56.0
2021-05-28;20210528;24.9;13.7;82;41;1016.4;1012.7;26.0;0.0;11.2;3.699999999999932;41;19.299999999999997;1014.55;61.5
2021-05-29;20210529;27.9;12.6;85;36;1018.0;1013.8;24.0;0.2;15.299999999999999;4.2000000000000455;49;20.25;1015.9;60.5
2021-05-30;20210530;27.0;15.0;88;37;1016.3;1009.9;52.0;0.0;12.0;6.399999999999977;51;21.0;1013.0999999999999;62.5
2021-05-31;20210531;28.8;15.1;86;31;1012.9;1007.2;40.0;1.4;13.700000000000001;5.699999999999932;55;21.95;1010.05;58.5
2021-06-01;20210601;22.6;14.2;96;44;1011.0;1006.1;37.0;13.4;8.400000000000002;4.899999999999977;52;18.4;1008.55;70.0
2021-06-02;20210602;23.7;10.3;90;38;1014.0;1010.6;27.0;0.0;13.399999999999999;3.3999999999999773;52;17.0;1012.3;64.0
2021-06-03;20210603;26.1;13.6;77;35;1016.0;1011.8;27.0;0.0;12.500000000000002;4.2000000000000455;42;19.85;1013.9;56.0
2021-06-04;20210604;26.6;15.2;86;19;1018.8;1014.0;31.0;0.0;11.400000000000002;4.7999999999999545;67;20.9;1016.4;52.5
2021-06-05;20210605;21.8;11.8;87;51;1021.5;1017.9;32.0;11.6;10.0;3.6000000000000227;36;16.8;1019.7;69.0
2021-06-06;20210606;26.8;10.4;92;31;1021.4;1016.8;24.0;0.0;16.4;4.600000000000023;61;18.6;1019.0999999999999;61.5
2021-06-07;20210607;28.9;13.7;71;28;1018.5;1015.0;21.0;0.0;15.2;3.5;43;21.299999999999997;1016.75;49.5
2021-06-08;20210608;31.2;15.3;64;22;1017.5;1013.9;27.0;0.0;15.899999999999999;3.6000000000000227;42;23.25;1015.7;43.0
2021-06-09;20210609;31.5;16.4;46;20;1017.1;1013.6;27.0;0.0;15.100000000000001;3.5;26;23.95;1015.35;33.0
2021-06-10;20210610;31.4;16.9;67;20;1016.2;1010.8;29.0;0.0;14.5;5.400000000000091;47;24.15;1013.5;43.5
2021-06-11;20210611;29.8;18.3;67;31;1017.4;1009.7;39.0;0.0;11.5;7.699999999999932;36;24.05;1013.55;49.0
2021-06-12;20210612;29.6;13.8;82;28;1018.4;1013.8;31.0;0.0;15.8;4.600000000000023;54;21.700000000000003;1016.0999999999999;55.0
2021-06-13;20210613;30.6;16.7;64;26;1019.3;1014.2;34.0;0.0;13.900000000000002;5.099999999999909;38;23.65;1016.75;45.0
2021-06-14;20210614;31.3;16.8;63;26;1017.0;1011.9;29.0;0.0;14.5;5.100000000000023;37;24.05;1014.45;44.5
2021-06-15;20210615;31.3;17.0;65;25;1016.2;1009.8;32.0;0.0;14.3;6.400000000000091;40;24.15;1013.0;45.0
2021-06-16;20210616;28.5;16.2;95;35;1011.7;1004.5;31.0;6.0;12.3;7.2000000000000455;60;22.35;1008.1;65.0
2021-06-17;20210617;19.2;13.1;96;64;1011.2;1006.6;27.0;16.0;6.1;4.600000000000023;32;16.15;1008.9000000000001;80.0
2021-06-18;20210618;24.2;12.6;97;49;1013.4;1008.8;42.0;1.4;11.6;4.600000000000023;48;18.4;1011.0999999999999;73.0
2021-06-19;20210619;22.9;12.2;90;32;1014.1;1011.2;31.0;0.0;10.7;2.8999999999999773;58;17.549999999999997;1012.6500000000001;61.0
2021-06-20;20210620;18.8;12.0;93;51;1012.3;1008.3;44.0;0.4;6.800000000000001;4.0;42;15.4;1010.3;72.0
2021-06-21;20210621;19.9;10.3;93;41;1013.0;1008.5;37.0;0.0;9.599999999999998;4.5;52;15.1;1010.75;67.0
2021-06-22;20210622;20.1;13.2;83;43;1016.6;1012.2;23.0;1.4;6.900000000000002;4.399999999999977;40;16.65;1014.4000000000001;63.0
2021-06-23;20210623;20.3;11.8;88;40;1019.4;1015.6;27.0;0.0;8.5;3.7999999999999545;48;16.05;1017.5;64.0
2021-06-24;20210624;26.4;9.6;81;27;1020.4;1017.4;32.0;0.0;16.799999999999997;3.0;54;18.0;1018.9;54.0
2021-06-25;20210625;28.9;13.2;74;30;1019.1;1012.6;31.0;0.0;15.7;6.5;44;21.049999999999997;1015.85;52.0
2021-06-26;20210626;30.2;16.4;65;23;1013.6;1008.2;47.0;0.0;13.8;5.399999999999977;42;23.299999999999997;1010.9000000000001;44.0
2021-06-27;20210627;27.5;14.6;57;21;1010.9;1007.6;39.0;0.0;12.9;3.2999999999999545;36;21.05;1009.25;39.0
2021-06-28;20210628;24.1;12.9;52;31;1015.2;1010.7;40.0;0.0;11.200000000000001;4.5;21;18.5;1012.95;41.5
2021-06-29;20210629;27.8;11.6;74;28;1016.4;1012.0;26.0;0.0;16.200000000000003;4.399999999999977;46;19.7;1014.2;51.0
2021-06-30;20210630;30.2;15.8;64;16;1014.1;1011.0;35.0;0.0;14.399999999999999;3.1000000000000227;48;23.0;1012.55;40.0
2021-07-01;20210701;30.8;15.8;52;14;1014.8;1011.6;34.0;0.0;15.0;3.199999999999932;38;23.3;1013.2;33.0
2021-07-02;20210702;32.1;17.3;46;14;1014.1;1010.5;32.0;0.0;14.8;3.6000000000000227;32;24.700000000000003;1012.3;30.0
2021-07-03;20210703;29.5;17.7;55;28;1013.1;1009.7;29.0;0.0;11.8;3.3999999999999773;27;23.6;1011.4000000000001;41.5
2021-07-04;20210704;29.6;16.3;64;25;1013.3;1010.9;34.0;0.0;13.3;2.3999999999999773;39;22.950000000000003;1012.0999999999999;44.5
2021-07-05;20210705;31.4;16.6;70;20;1013.7;1006.8;39.0;0.0;14.799999999999997;6.900000000000091;50;24.0;1010.25;45.0
2021-07-06;20210706;24.0;14.4;95;36;1013.3;1007.5;31.0;3.8;9.6;5.7999999999999545;59;19.2;1010.4;65.5
2021-07-07;20210707;23.1;11.8;92;34;1018.8;1013.0;34.0;0.0;11.3;5.7999999999999545;58;17.450000000000003;1015.9;63.0
2021-07-08;20210708;27.3;11.8;73;27;1021.7;1018.3;31.0;0.0;15.5;3.400000000000091;46;19.55;1020.0;50.0
2021-07-09;20210709;30.8;14.6;63;25;1020.4;1013.9;27.0;0.0;16.200000000000003;6.5;38;22.7;1017.15;44.0
2021-07-10;20210710;34.3;17.4;64;18;1015.0;1011.2;27.0;0.0;16.9;3.7999999999999545;46;25.849999999999998;1013.1;41.0
2021-07-11;20210711;36.8;19.8;45;15;1012.6;1005.5;45.0;0.0;16.999999999999996;7.100000000000023;30;28.299999999999997;1009.05;30.0
2021-07-12;20210712;27.8;17.1;48;27;1015.2;1006.3;55.0;0.0;10.7;8.900000000000091;21;22.450000000000003;1010.75;37.5
2021-07-13;20210713;24.4;10.7;65;28;1019.3;1015.2;35.0;0.0;13.7;4.099999999999909;37;17.549999999999997;1017.25;46.5
2021-07-14;20210714;27.4;11.2;71;23;1019.5;1015.3;27.0;0.0;16.2;4.2000000000000455;48;19.299999999999997;1017.4;47.0
2021-07-15;20210715;30.3;12.8;66;22;1018.4;1013.7;24.0;0.0;17.5;4.699999999999932;44;21.55;1016.05;44.0
2021-07-16;20210716;33.2;15.3;57;18;1016.6;1012.6;32.0;0.0;17.900000000000002;4.0;39;24.25;1014.6;37.5
2021-07-17;20210717;34.9;18.3;38;15;1015.0;1010.3;29.0;0.0;16.599999999999998;4.7000000000000455;23;26.6;1012.65;26.5
2021-07-18;20210718;32.4;19.4;39;13;1012.3;1008.9;37.0;0.0;13.0;3.3999999999999773;26;25.9;1010.5999999999999;26.0
2021-07-19;20210719;33.8;16.1;60;12;1010.8;1007.2;34.0;0.0;17.699999999999996;3.599999999999909;48;24.95;1009.0;36.0
2021-07-20;20210720;33.4;19.3;52;16;1012.1;1008.9;34.0;0.0;14.099999999999998;3.2000000000000455;36;26.35;1010.5;34.0
2021-07-21;20210721;34.2;18.9;49;19;1014.5;1011.5;31.0;0.0;15.300000000000004;3.0;30;26.55;1013.0;34.0
2021-07-22;20210722;34.2;19.7;52;14;1014.6;1009.8;37.0;0.0;14.500000000000004;4.800000000000068;38;26.950000000000003;1012.2;33.0
2021-07-23;20210723;32.1;19.9;40;10;1010.3;1005.8;50.0;0.0;12.200000000000003;4.5;30;26.0;1008.05;25.0
2021-07-24;20210724;29.6;15.4;55;16;1009.1;1007.2;37.0;0.0;14.200000000000001;1.8999999999999773;39;22.5;1008.1500000000001;35.5
2021-07-25;20210725;28.5;15.3;79;25;1009.7;1006.1;48.0;0.8;13.2;3.6000000000000227;54;21.9;1007.9000000000001;52.0
2021-07-26;20210726;28.1;13.5;91;35;1012.7;1009.5;35.0;0.0;14.600000000000001;3.2000000000000455;56;20.8;1011.1;63.0
2021-07-27;20210727;30.2;16.4;70;30;1013.0;1007.5;37.0;0.0;13.8;5.5;40;23.299999999999997;1010.25;50.0
2021-07-28;20210728;32.9;18.4;57;20;1010.5;1007.8;34.0;0.0;14.5;2.7000000000000455;37;25.65;1009.15;38.5
2021-07-29;20210729;32.9;19.7;72;19;1010.8;1006.9;40.0;0.0;13.2;3.8999999999999773;53;26.299999999999997;1008.8499999999999;45.5
2021-07-30;20210730;32.6;19.5;50;18;1009.4;1006.1;31.0;0.0;13.100000000000001;3.2999999999999545;32;26.05;1007.75;34.0
2021-07-31;20210731;23.8;14.3;92;30;1012.8;1006.1;47.0;0.8;9.5;6.699999999999932;62;19.05;1009.45;61.0
2021-08-01;20210801;23.8;10.1;89;30;1016.3;1012.6;26.0;0.0;13.700000000000001;3.699999999999932;59;16.95;1014.45;59.5
2021-08-02;20210802;27.7;13.5;62;22;1014.7;1011.0;27.0;0.0;14.2;3.7000000000000455;40;20.6;1012.85;42.0
2021-08-03;20210803;28.7;14.7;73;26;1014.9;1010.2;31.0;0.0;14.0;4.699999999999932;47;21.7;1012.55;49.5
2021-08-04;20210804;28.7;18.9;66;23;1013.6;1010.3;40.0;0.0;9.8;3.300000000000068;43;23.799999999999997;1011.95;44.5
2021-08-05;20210805;32.6;16.9;52;19;1013.9;1008.8;35.0;0.0;15.700000000000003;5.100000000000023;33;24.75;1011.3499999999999;35.5
2021-08-06;20210806;31.8;18.0;62;13;1009.4;1002.6;39.0;0.0;13.8;6.7999999999999545;49;24.9;1006.0;37.5
2021-08-07;20210807;26.9;15.8;48;25;1009.6;1003.0;29.0;0.0;11.099999999999998;6.600000000000023;23;21.35;1006.3;36.5
2021-08-08;20210808;28.3;13.3;56;17;1012.6;1009.6;32.0;0.0;15.0;3.0;39;20.8;1011.1;36.5
2021-08-09;20210809;31.5;18.1;71;24;1014.3;1011.1;29.0;0.0;13.399999999999999;3.199999999999932;47;24.8;1012.7;47.5
2021-08-10;20210810;33.6;18.8;71;29;1013.2;1009.5;32.0;0.0;14.8;3.7000000000000455;42;26.200000000000003;1011.35;50.0
2021-08-11;20210811;36.2;21.1;83;23;1013.4;1009.6;48.0;0.4;15.100000000000001;3.7999999999999545;60;28.650000000000002;1011.5;53.0
2021-08-12;20210812;35.5;19.8;88;17;1016.1;1012.0;39.0;0.0;15.7;4.100000000000023;71;27.65;1014.05;52.5
2021-08-13;20210813;38.8;21.3;38;14;1017.9;1013.9;34.0;0.0;17.499999999999996;4.0;24;30.049999999999997;1015.9;26.0
2021-08-14;20210814;38.4;21.2;84;16;1016.1;1012.6;58.0;2.2;17.2;3.5;68;29.799999999999997;1014.35;50.0
2021-08-15;20210815;37.1;21.4;47;10;1014.9;1010.7;40.0;0.0;15.700000000000003;4.199999999999932;37;29.25;1012.8;28.5
2021-08-16;20210816;34.7;18.5;32;13;1015.3;1011.1;40.0;0.0;16.200000000000003;4.199999999999932;19;26.6;1013.2;22.5
2021-08-17;20210817;30.9;13.3;61;18;1017.4;1013.9;26.0;0.0;17.599999999999998;3.5;43;22.1;1015.65;39.5
2021-08-18;20210818;31.9;15.2;51;17;1016.3;1009.2;31.0;0.0;16.7;7.099999999999909;34;23.549999999999997;1012.75;34.0
2021-08-19;20210819;31.3;17.0;71;19;1011.4;1007.1;27.0;0.0;14.3;4.2999999999999545;52;24.15;1009.25;45.0
2021-08-20;20210820;31.6;16.7;75;16;1012.2;1010.1;34.0;0.0;14.900000000000002;2.1000000000000227;59;24.15;1011.1500000000001;45.5
2021-08-21;20210821;32.8;18.0;43;14;1015.4;1012.2;31.0;0.0;14.799999999999997;3.199999999999932;29;25.4;1013.8;28.5
2021-08-22;20210822;34.2;17.7;37;17;1016.8;1012.8;32.0;0.0;16.500000000000004;4.0;20;25.950000000000003;1014.8;27.0
2021-08-23;20210823;34.5;18.1;83;20;1015.1;1009.0;50.0;4.4;16.4;6.100000000000023;63;26.3;1012.05;51.5
2021-08-24;20210824;31.2;16.6;73;28;1012.2;1006.7;29.0;0.0;14.599999999999998;5.5;45;23.9;1009.45;50.5
2021-08-25;20210825;29.4;16.7;82;32;1010.9;1007.8;35.0;0.0;12.7;3.1000000000000227;50;23.049999999999997;1009.3499999999999;57.0
2021-08-26;20210826;29.6;17.4;68;28;1012.9;1010.3;24.0;0.0;12.200000000000003;2.6000000000000227;40;23.5;1011.5999999999999;48.0
2021-08-27;20210827;32.4;18.3;61;22;1012.3;1008.9;31.0;0.0;14.099999999999998;3.3999999999999773;39;25.35;1010.5999999999999;41.5
2021-08-28;20210828;32.2;18.6;44;22;1011.0;1007.9;31.0;0.0;13.600000000000001;3.1000000000000227;22;25.400000000000002;1009.45;33.0
2021-08-29;20210829;30.3;17.4;46;23;1010.7;1007.0;31.0;0.0;12.900000000000002;3.7000000000000455;23;23.85;1008.85;34.5
2021-08-30;20210830;28.3;17.8;56;30;1010.7;1007.7;32.0;0.0;10.5;3.0;26;23.05;1009.2;43.0
2021-08-31;20210831;29.4;16.4;71;29;1013.4;1009.6;29.0;0.0;13.0;3.7999999999999545;42;22.9;1011.5;50.0
2021-09-01;20210901;23.6;14.0;96;56;1015.1;1010.4;44.0;20.4;9.600000000000001;4.7000000000000455;40;18.8;1012.75;76.0
2021-09-02;20210902;21.7;12.5;93;63;1016.8;1014.4;19.0;1.8;9.2;2.3999999999999773;30;17.1;1015.5999999999999;78.0
2021-09-03;20210903;25.6;12.5;93;43;1016.8;1013.2;19.0;2.2;13.100000000000001;3.599999999999909;50;19.05;1015.0;68.0
2021-09-04;20210904;28.1;14.2;74;30;1014.7;1011.7;24.0;0.0;13.900000000000002;3.0;44;21.15;1013.2;52.0
2021-09-05;20210905;30.5;14.9;69;30;1016.0;1013.5;24.0;0.0;15.6;2.5;39;22.7;1014.75;49.5
2021-09-06;20210906;29.6;18.7;65;35;1017.5;1014.2;23.0;0.0;10.900000000000002;3.2999999999999545;30;24.15;1015.85;50.0
2021-09-07;20210907;29.2;19.9;59;30;1015.7;1010.0;31.0;0.0;9.3;5.7000000000000455;29;24.549999999999997;1012.85;44.5
2021-09-08;20210908;25.7;15.7;76;40;1012.3;1010.1;32.0;0.0;10.0;2.199999999999932;36;20.7;1011.2;58.0
2021-09-09;20210909;24.2;17.2;74;43;1013.7;1011.8;35.0;0.0;7.0;1.900000000000091;31;20.7;1012.75;58.5
2021-09-10;20210910;25.8;15.8;73;39;1016.2;1013.4;29.0;0.0;10.0;2.800000000000068;34;20.8;1014.8;56.0
2021-09-11;20210911;24.7;13.4;76;35;1017.2;1014.4;27.0;0.0;11.299999999999999;2.800000000000068;41;19.05;1015.8;55.5
2021-09-12;20210912;28.4;14.6;69;28;1015.6;1011.1;26.0;0.0;13.799999999999999;4.5;41;21.5;1013.35;48.5
2021-09-13;20210913;23.7;15.4;93;44;1014.4;1011.1;48.0;5.6;8.299999999999999;3.2999999999999545;49;19.55;1012.75;68.5
2021-09-14;20210914;17.4;14.6;95;73;1014.4;1011.0;34.0;8.6;2.799999999999999;3.3999999999999773;22;16.0;1012.7;84.0
2021-09-15;20210915;21.1;13.9;96;62;1015.7;1011.7;34.0;3.8;7.200000000000001;4.0;34;17.5;1013.7;79.0
2021-09-16;20210916;21.5;14.0;91;59;1017.6;1015.5;24.0;7.2;7.5;2.1000000000000227;32;17.75;1016.55;75.0
2021-09-17;20210917;24.6;12.4;90;43;1017.5;1011.4;24.0;1.6;12.200000000000001;6.100000000000023;47;18.5;1014.45;66.5
2021-09-18;20210918;23.1;13.7;92;36;1015.8;1011.6;39.0;0.0;9.400000000000002;4.199999999999932;56;18.4;1013.7;64.0
2021-09-19;20210919;24.4;9.9;75;30;1019.5;1015.8;19.0;0.0;14.499999999999998;3.7000000000000455;45;17.15;1017.65;52.5
2021-09-20;20210920;22.4;11.3;72;34;1021.2;1017.2;35.0;0.0;11.099999999999998;4.0;38;16.85;1019.2;53.0
2021-09-21;20210921;19.8;7.0;81;37;1022.0;1019.6;35.0;0.0;12.8;2.3999999999999773;44;13.4;1020.8;59.0
2021-09-22;20210922;20.6;9.4;94;44;1022.1;1016.4;29.0;3.2;11.200000000000001;5.7000000000000455;50;15.0;1019.25;69.0
2021-09-23;20210923;23.9;12.0;95;42;1019.1;1013.7;31.0;0.2;11.899999999999999;5.399999999999977;53;17.95;1016.4000000000001;68.5
2021-09-24;20210924;20.7;14.0;96;69;1017.3;1011.6;58.0;21.8;6.699999999999999;5.699999999999932;27;17.35;1014.45;82.5
2021-09-25;20210925;15.2;15.0;97;96;1014.4;1013.7;8.0;0.2;0.1999999999999993;0.6999999999999318;1;15.1;1014.05;96.5
2021-09-26;20210926;18.4;14.2;97;64;1020.6;1013.7;15.0;0.4;4.199999999999999;6.899999999999977;33;16.299999999999997;1017.1500000000001;80.5
2021-09-27;20210927;24.2;10.8;93;43;1021.9;1019.7;18.0;0.0;13.399999999999999;2.199999999999932;50;17.5;1020.8;68.0
2021-09-28;20210928;23.3;11.6;85;38;1021.2;1017.9;23.0;0.0;11.700000000000001;3.300000000000068;47;17.45;1019.55;61.5
2021-09-29;20210929;22.7;11.7;76;39;1024.8;1020.8;31.0;0.0;11.0;4.0;37;17.2;1022.8;57.5
2021-09-30;20210930;21.9;10.1;80;49;1025.0;1020.5;21.0;0.0;11.799999999999999;4.5;31;16.0;1022.75;64.5
2021-10-01;20211001;23.2;11.1;75;39;1021.9;1017.5;21.0;0.0;12.1;4.399999999999977;36;17.15;1019.7;57.0
2021-10-02;20211002;23.1;11.1;72;39;1018.8;1009.7;26.0;0.0;12.000000000000002;9.099999999999909;33;17.1;1014.25;55.5
2021-10-03;20211003;16.9;9.8;96;43;1016.6;1005.9;47.0;3.2;7.099999999999998;10.700000000000045;53;13.35;1011.25;69.5
2021-10-04;20211004;16.7;5.7;76;34;1020.7;1016.7;32.0;0.0;11.0;4.0;42;11.2;1018.7;55.0
2021-10-05;20211005;18.8;9.1;80;58;1021.5;1019.2;24.0;0.0;9.700000000000001;2.2999999999999545;22;13.95;1020.35;69.0
2021-10-06;20211006;23.8;13.3;76;39;1023.4;1020.3;27.0;0.0;10.5;3.1000000000000227;37;18.55;1021.8499999999999;57.5
2021-10-07;20211007;25.1;8.9;70;18;1021.8;1016.8;16.0;0.0;16.200000000000003;5.0;52;17.0;1019.3;44.0
2021-10-08;20211008;25.0;12.6;56;28;1018.0;1014.6;27.0;0.0;12.4;3.3999999999999773;28;18.8;1016.3;42.0
2021-10-09;20211009;23.7;10.7;57;35;1018.4;1015.9;16.0;0.0;13.0;2.5;22;17.2;1017.15;46.0
2021-10-10;20211010;21.9;9.4;73;42;1020.3;1017.6;18.0;0.0;12.499999999999998;2.699999999999932;31;15.649999999999999;1018.95;57.5
2021-10-11;20211011;22.0;10.3;83;41;1021.2;1018.3;15.0;0.0;11.7;2.900000000000091;42;16.15;1019.75;62.0
2021-10-12;20211012;23.4;9.1;84;38;1019.8;1014.3;18.0;0.0;14.299999999999999;5.5;46;16.25;1017.05;61.0
2021-10-13;20211013;23.9;9.1;53;18;1018.8;1015.6;26.0;0.0;14.799999999999999;3.199999999999932;35;16.5;1017.2;35.5
2021-10-14;20211014;21.4;8.2;67;38;1020.6;1018.1;21.0;0.0;13.2;2.5;29;14.799999999999999;1019.35;52.5
2021-10-15;20211015;22.4;9.8;75;38;1019.9;1015.0;19.0;0.0;12.599999999999998;4.899999999999977;37;16.1;1017.45;56.5
2021-10-16;20211016;20.1;10.2;82;36;1017.1;1014.6;11.0;0.0;9.900000000000002;2.5;46;15.15;1015.85;59.0
2021-10-17;20211017;19.4;10.9;96;65;1019.4;1016.0;18.0;1.6;8.499999999999998;3.3999999999999773;31;15.149999999999999;1017.7;80.5
2021-10-18;20211018;21.9;11.8;89;52;1023.2;1019.3;18.0;0.0;10.099999999999998;3.900000000000091;37;16.85;1021.25;70.5
